key.0_p,key.1_Gyr,key.2_M,key.3_centerM,key.4_S,key.5_steps,key.6_42,key.7_seeds,metrics.diff_pct,metrics.match_avg_pct,metrics.match_curve_error_max,metrics.match_curve_error_pct,metrics.match_curve_pct,metrics.match_curve_r2,metrics.match_curve_rmse_pct,metrics.match_end_pct,metrics.match_half_curve_pct,metrics.match_half_rmse_pct,metrics.match_hubble_curve_pct,metrics.match_hubble_curve_r2,metrics.match_hubble_end_pct,metrics.match_hubble_half_curve_pct,metrics.match_hubble_half_rmse_pct,metrics.match_hubble_rmse_pct,metrics.match_max_pct,results.a_final,results.radius_max_Gpc,results.size_final_Gpc
2000,5.8-13.8,9000,5,31,300,42,123,36.35535743253969,95.48183225692287,89.28405248226197,97.70369803845392,97.7036980384539,96.31747363554966,96.09011911247165,94.28405248226197,96.59033684333005,95.48183225692287,69.85194272496823,-551.4544173870995,-84.70221801939567,48.63488093711151,29.067269337112904,55.654740929202276,-65.9094093859539,2.2536618136489097,24.888348925331524,16.05381239007201
2000,5.8-13.8,9000,5,30,300,42,123,100.0,0.0,-19.528168025108684,93.48672241435062,93.48672241435062,-111.48170844623078,70.37031736611237,-14.528168025108684,88.36178394641443,64.7737078558084,-124.38546616933736,-127096.94112874435,-3468.0643398572242,-328.5181028359382,-900.9664242879419,-519.6458044631808,-5395.544548152823,4.468572598533967,523.7267288256417,31.83158436364075
2000,5.8-13.8,8000,5,32,300,42,123,28.71859984704068,95.03231374351846,94.23130563927971,96.85715381864082,96.85715381864082,95.51021902913568,95.6827900222174,96.90476520177377,95.11608567535188,95.03231374351846,86.28141815145861,20.413746877258333,44.86379738202806,82.29506054927562,78.45167099361298,84.50026727895677,32.654755252300234,1.9725303697632393,15.663029194392093,14.051190954257192
2000,5.8-13.8,8000,5,31,300,42,123,17.415970480253634,96.20665530787954,95.12899544074847,97.49173736533855,97.49173736533855,97.27257658930309,96.63514095187404,100.0,96.3288697029338,96.20665530787954,81.25831332030232,-95.6479747283715,0.8535335352883493,72.26293933726798,62.71049831088835,75.69795290754648,4.267839072539076,2.060259816653842,18.31996215674011,14.676125925838484
2000,5.8-13.8,8000,5,30,300,42,123,46.984980834424384,94.33241909466678,85.99233495918654,97.48590706134276,97.48590706134274,94.33091507130192,95.14882349508163,90.99233495918654,96.15357307708854,94.33241909466678,64.76824590925347,-842.8596622497098,-129.124011603081,38.5787194184461,14.367769171239033,46.65070216098183,-128.56542740318568,2.3206658744856337,30.752770354741447,16.53111143091795
2000,5.8-13.8,8000,5,29,300,42,123,100.0,0.0,-242.0158325944277,85.55830923610765,85.55830923610765,-1583.6982246580496,16.396834496884665,-237.0158325944277,72.97823014570963,0.5682518231476053,-330.47060372019513,-497970.5284499043,-5309.077637644391,-728.1249506304807,-1880.7959821293064,-1126.169762396125,-9262.349348271608,8.997386783748519,885.6484348447694,64.092295726192
2000,5.8-13.8,7000,5,31,300,42,123,26.777120569115468,95.2285400147725,94.38054826217368,96.9547264029939,96.95472640299388,95.83707644144444,95.84290630712538,97.49102758334489,95.3028586044378,95.2285400147725,85.69046786412159,9.470184933006443,38.77066912376268,81.10897858166322,76.50079296555991,83.4689288005425,28.623872097397907,1.9844639454743085,16.040308158187006,14.136198999585005
2000,5.8-13.8,7000,5,30,300,42,123,20.39985997056418,96.64356654715297,93.69931099342885,97.88501801154273,97.88501801154273,97.86320980041442,97.02167877702455,98.69931099342885,96.96634826420754,96.64356654715297,76.17130645045863,-276.4666324741848,-39.28461253816877,61.22075566319015,46.56882161518282,66.28924925769255,-29.75475395091516,2.1637876832539997,21.50437811429369,15.413599905952813
2000,5.8-13.8,7000,5,29,300,42,123,100.0,43.733544521852444,-94.03530045757168,91.54650234830926,91.54650234830926,-439.293701144231,52.68451800154594,-89.03530045757168,84.63355219327487,43.733544521852444,-223.3626750017248,-292782.57458816544,-4723.754560470866,-519.8492734819306,-1418.9259795527707,-840.2686289430764,-8978.182113854147,5.985191323949493,859.0512064892174,42.635118566347884
2000,5.8-13.8,6000,5,30,300,42,123,25.93044696240699,95.30926559098133,94.43773600790044,96.99628852059516,96.99628852059516,95.96773036080111,95.90866183072892,97.74875253733816,95.38245383509698,95.30926559098133,85.4165371874374,3.869288105599078,35.91828893280045,80.56146060466287,75.56614944921802,82.965230594118,26.609755054056592,1.9897100270033135,16.228823667536197,14.173569117914031
2000,5.8-13.8,6000,5,29,300,42,123,23.47508840348432,96.4841672214195,92.8705482177467,97.85896231507738,97.85896231507736,97.6787393960879,96.89577962606306,97.8705482177467,96.91167755105448,96.4841672214195,74.94415751195368,-326.5381772709309,-49.257935911759404,58.7854703816522,42.98133086715129,64.11738097008055,-38.79007102507131,2.1806574392557656,22.35005756772819,15.533770508426723
2000,5.8-13.8,6000,5,28,300,42,123,100.0,0.0,-466.6890362430772,79.315342129286,79.31534212928598,-4471.985222233942,-37.76630284128814,-461.6890362430772,60.927870786403304,-63.8544393073706,-549.9650462563119,-1409227.422804252,-6346.289902438674,-1152.7513360170224,-3231.981306121425,-1962.5815616312389,-19851.030830433985,13.570688380901041,1876.718288280255,96.66991025524618
2000,5.8-13.8,5500,5,29,300,42,123,18.394686697643237,95.94173416731363,94.90431743486799,97.36654822717448,97.3665482271745,96.91535215117133,96.42156288046769,100.0,96.09122395339249,95.94173416731363,82.76672302399123,-56.2044229028372,12.384986225101997,75.27295636222973,67.1915689378765,78.28539952905692,11.14010906716264,2.0356245265801305,17.676737631777844,14.500638049785763
2000,5.8-13.8,5500,5,28,300,42,123,85.8922859490625,88.92853720933599,63.749728977917016,96.83712525739003,96.83712525739003,78.92340634231574,90.64614128142179,68.74972897791702,94.90593079392801,88.92853720933599,4.9894214888993025,-20343.683203441036,-1448.39970687465,-77.11176717950093,-301.185551795702,-148.41896672250877,-2482.61927663005,2.7734218943715216,251.08537807957657,19.756289298202027
2000,5.8-13.8,5000,5,29,300,42,123,26.848113919694867,95.21672025807106,94.36838967365638,96.94894524557074,96.94894524557074,95.81768582091316,95.83323582245804,97.47773148198299,95.29190948076878,95.21672025807106,85.66071389490907,8.955016663734627,38.39678116421318,81.05589482637733,76.41852904235068,83.42195973289785,27.974088770168606,1.984193298683295,16.10112599164123,14.13427106488753
2000,5.8-13.8,5000,5,28,300,42,123,22.78238328143918,96.51946990987926,93.06129047103157,97.86101724784024,97.86101724784022,97.71994087577647,96.92345232747384,98.06129047103157,96.91739589812548,96.51946990987926,75.14109676342665,-320.2683884877411,-48.89934634080015,59.191045454674594,43.42267293211495,64.38208098161746,-40.087286884236704,2.176774814014189,22.471473207020296,15.50611288170042
2000,5.8-13.8,5000,5,27,300,42,123,100.0,60.96517873893524,-33.7105054420378,93.32491142519342,93.32491142519342,-159.6525151455262,67.16879207761193,-28.7105054420378,88.07143102770651,60.96517873893524,-147.68378429109995,-162734.40699537308,-3838.079962348724,-373.3311654797455,-1032.5480968171266,-601.0972574590746,-4549.263083496815,4.75725903424095,444.5172400375704,33.88802328909547
2000,5.8-13.8,4500,5,28,300,42,123,20.69915050855971,95.762769720306,94.77238620499578,97.25150166180215,97.25150166180215,96.66082187773874,96.27685125014683,99.3199603406102,95.87110687320191,95.762769720306,83.55212217032486,-36.49083334828542,18.982756749025796,76.84447724660063,69.68271636859731,79.70182826975108,15.086189983795734,2.021692511071149,17.30739591134926,14.401394249388474
2000,5.8-13.8,4500,5,27,300,42,123,37.96839679671328,95.32050645224975,88.81529129101658,97.66643681709775,97.66643681709772,96.064664896052,95.95813825148119,93.81529129101658,96.51842235214788,95.32050645224975,69.12063974276354,-589.2309232286821,-87.31426116960387,47.22193859935536,27.00050954879171,54.38711343494554,-66.96013261880049,2.2632036115571204,24.98669357023682,16.121782762802592
2000,5.8-13.8,4500,5,26,300,42,123,100.0,0.0,-119.0760635177821,88.3725567476066,88.37255674760661,-654.4073647898525,44.03795783189732,-114.0760635177821,78.44309551632068,33.44703438148298,-178.62093271776237,-153687.40870615558,-3159.7668196497857,-433.741834568995,-1000.6395437453284,-581.3426407146804,-4266.844826771419,6.494904809302496,418.08371091764604,46.26602921007839
2000,5.8-13.8,4000,5,28,300,42,123,30.228037683713154,94.86433156957463,94.08177471767134,96.77656804175393,96.7765680417539,95.21987828541016,95.54538605604469,96.46404199524716,94.96206078715048,94.86433156957463,86.64249372501064,26.255961813758887,48.47561490471555,83.03299731456661,79.5859365656357,85.0800063729188,34.2309537871121,1.9635592948349523,15.51550158639739,13.987286089310835
2000,5.8-13.8,4000,5,27,300,42,123,17.419228116580285,96.20653050595476,95.12530835796377,97.49204973953383,97.4920497395338,97.27227614518755,96.63495562599881,100.0,96.3296981743968,96.20653050595476,80.86031698990784,-108.52961615976966,-3.847896718964421,71.49569959222146,61.375729785130765,74.91067069943237,-0.6404078448354795,2.0639006439903196,18.779359822183363,14.70206112101749
2000,5.8-13.8,4000,5,26,300,42,123,93.27938219256067,85.86146495449705,53.91373390968163,96.30864189558724,96.30864189558721,65.76527078878706,88.07868830578239,58.91373390968163,93.86449602512387,85.86146495449705,-10.18671806735214,-26511.984350002058,-1641.9162905376754,-106.76053557383,-357.76448678249267,-183.42868999736925,-1921.77693340759,2.9736370122611073,198.59216258015374,21.18250858309616
2000,5.8-13.8,3500,5,27,300,42,123,26.58006563699874,95.2365388406418,94.37774181218683,96.95936668562304,96.95936668562302,95.84995785097914,95.84934297529588,97.56961915389499,95.31201305165442,95.2365388406418,85.50951354065052,5.988142547990838,36.723828573095815,80.76135453637849,75.92673832967122,83.15401163125377,26.307821477403834,1.986063704365367,16.257083773958758,14.14759477731477
