key.0_p,key.1_Gyr,key.2_M,key.3_centerM,key.4_S,key.5_steps,key.6_seeds,metrics.diff_pct,metrics.match_avg_pct,metrics.match_curve_error_max,metrics.match_curve_error_pct,metrics.match_curve_pct,metrics.match_curve_r2,metrics.match_curve_rmse_pct,metrics.match_end_pct,metrics.match_half_curve_pct,metrics.match_half_rmse_pct,metrics.match_hubble_curve_pct,metrics.match_hubble_curve_r2,metrics.match_hubble_end_pct,metrics.match_hubble_half_curve_pct,metrics.match_hubble_half_rmse_pct,metrics.match_hubble_rmse_pct,metrics.match_max_pct,results.a_final,results.radius_max_Gpc,results.size_final_Gpc
2000,5.8-13.8,50000,1,20,300,42,0.928887800194687,99.07111219980531,97.50000000002106,97.9341623551552,97.93416235515521,96.52777777783629,97.95918367348659,98.27586206898005,98.12582133381153,98.13084112151108,99.30010259356352,94.26020408172923,99.26470588235912,99.28298357849377,99.28315412186983,99.30069930070519,97.34042553193729,1.0,9.150000000002105,14.250000000002107
2000,5.8-13.8,50000,1,25,300,42,0.9288878001895284,99.07111219981047,97.50000000002703,97.93416235516013,97.93416235516013,96.52777777785288,97.95918367349145,98.27586206898417,98.12582133381602,98.13084112151554,99.3001025935652,94.26020408175697,99.2647058823609,99.2829835784955,99.28315412187156,99.30069930070687,97.34042553194365,1.0,9.150000000002704,14.250000000002704
2000,5.8-13.8,50000,1,30,300,42,0.9288878001828635,99.07111219981714,97.50000000003473,97.93416235516648,97.93416235516649,96.52777777787423,97.95918367349773,98.27586206898947,98.12582133382178,98.13084112152129,99.30010259356736,94.26020408179221,99.26470588236316,99.2829835784977,99.28315412187376,99.30069930070903,97.34042553195184,1.0,9.150000000003473,14.250000000003473
2000,5.8-13.8,35000,1,20,300,42,0.9288877672407523,99.07111223275925,97.50000003807494,97.93416238660045,97.93416238660045,96.5277778835415,97.95918370455098,98.2758620952241,98.12582136233945,98.13084114996258,99.30010260421706,94.26020425646652,99.26470589355145,99.28298358940788,99.28315413278135,99.30069931134963,97.34042557242016,1.0,9.150000003807495,14.250000003807495
2000,5.8-13.8,35000,1,25,300,42,0.9288877578758274,99.07111224212417,97.50000004888919,97.93416239553665,97.93416239553663,96.52777791358109,97.95918371337893,98.2758621026822,98.12582137044657,98.130841158048,99.3001026072446,94.26020430612377,99.26470589673211,99.28298359250948,99.2831541358822,99.3006993143746,97.34042558392467,1.0,9.15000000488892,14.25000000488892
2000,5.8-13.8,35000,1,30,300,42,0.9288877458509859,99.07111225414901,97.50000006277497,97.93416240701094,97.93416240701096,96.5277779521527,97.95918372471426,98.27586211225861,98.12582138085635,98.13084116842988,99.30010261113206,94.26020436988503,99.26470590081617,99.28298359649202,99.28315413986378,99.30069931825874,97.34042559869678,1.0,9.150000006277498,14.250000006277498
2000,5.8-13.8,20000,1,20,300,42,0.9288281852731757,99.07117181472682,97.50006884112338,97.93421924097146,97.93421924097144,96.52796900048767,97.9592398703048,98.27590954560233,98.12587294202166,98.13089259149412,99.30012186624711,94.26052018447962,99.26472612974217,99.28300332257412,99.28317386125401,99.30071855695759,97.34049876715252,1.0,9.150006884112338,14.250006884112338
2000,5.8-13.8,20000,1,25,300,42,0.9288112531803847,99.07118874681962,97.50008839375212,97.93423539799407,97.93423539799407,96.52802331163731,97.95925583163438,98.27592303017387,98.12588760006952,98.13090721028196,99.30012734018077,94.26060996413514,99.26473188051533,99.28300893039646,99.28317946774254,99.30072402622437,97.3405195678214,1.0,9.150008839375213,14.250008839375212
2000,5.8-13.8,20000,1,30,300,42,0.9287895119852152,99.07121048801478,97.50011349982441,97.93425614402176,97.93425614402177,96.528093047911,97.95927632638727,98.27594034470648,98.12590642137555,98.13092598117713,99.30013436885072,94.26072524246528,99.26473926465425,99.28301613098292,99.28318666661633,99.30073104890194,97.34054627640894,1.0,9.15001134998244,14.25001134998244
2000,5.8-13.8,15000,1,20,300,42,0.9281615659545963,99.0718384340454,97.50083865656975,97.93485536646295,97.93485536646295,96.5301069886133,97.95986829107736,98.27644045280672,98.12645005069626,98.13146815444468,99.30033738298089,94.26405440974851,99.26495254604993,99.28322411070076,99.28339459686588,99.30093388994958,97.34131771975505,1.0,9.150083865656976,14.250083865656975
